Order_ID,Order_Date,Ship_Date,Ship_mode_Id,Customer_ID,Product ID,Sales,Quantity,Discount,Profit
US-2021-169551,07-07-2021,07-09-2021,1,RL-19615,TEC-AC-10003033,527.92,2,0.2,85.787
CA-2020-103107,07-04-2020,07-04-2020,4,RB-19465,FUR-FU-10000221,25.4,5,0,8.636
CA-2020-103107,07-04-2020,07-04-2020,4,RB-19465,TEC-PH-10001198,177.48,3,0.2,19.9665
CA-2020-103107,07-04-2020,07-04-2020,4,RB-19465,TEC-PH-10002564,71.976,3,0.2,8.997
CA-2021-122077,5/19/2021,5/25/2021,2,JF-15295,TEC-PH-10003811,95.992,1,0.2,9.5992
CA-2021-122077,5/19/2021,5/25/2021,2,JF-15295,OFF-LA-10004178,13.216,4,0.2,4.2952
CA-2021-112431,10-12-2021,10/14/2021,3,RW-19690,TEC-AC-10001465,435.84,12,0,130.752
CA-2021-112431,10-12-2021,10/14/2021,3,RW-19690,OFF-AR-10000940,5.88,2,0,1.5876
CA-2020-151092,08-06-2020,8/13/2020,2,VG-21790,TEC-PH-10001700,211.168,4,0.2,18.4772
CA-2018-104178,8/25/2018,8/29/2018,2,JM-15265,FUR-FU-10000771,6.28,1,0,2.6376
CA-2018-104178,8/25/2018,8/29/2018,2,JM-15265,TEC-AC-10002399,95.1,5,0,30.432
CA-2018-104178,8/25/2018,8/29/2018,2,JM-15265,OFF-PA-10004983,25.92,4,0,12.4416
CA-2018-104178,8/25/2018,8/29/2018,2,JM-15265,OFF-ST-10004258,48.84,4,0,13.1868
CA-2019-115924,9/14/2019,9/18/2019,3,BE-11455,OFF-BI-10004040,25.9,5,0,12.691
CA-2021-161046,03-05-2021,03-05-2021,4,CB-12535,OFF-EN-10003862,42.68,4,0,19.6328
CA-2021-161046,03-05-2021,03-05-2021,4,CB-12535,TEC-AC-10004571,299.97,3,0,125.9874
CA-2021-161046,03-05-2021,03-05-2021,4,CB-12535,OFF-AP-10000891,262.24,2,0,78.672
CA-2021-161046,03-05-2021,03-05-2021,4,CB-12535,OFF-BI-10002026,234.36,6,0,112.4928
US-2021-141698,4/15/2021,4/21/2021,2,SD-20485,OFF-PA-10001826,20.736,4,0.2,7.2576
US-2018-105151,3/30/2018,3/31/2018,1,SG-20890,OFF-AR-10001231,10.5,5,0,2.94
CA-2018-155796,11-11-2018,11/15/2018,3,TS-21430,FUR-FU-10000409,23.968,2,0.2,7.7896
CA-2018-155796,11-11-2018,11/15/2018,3,TS-21430,FUR-BO-10002545,521.96,4,0.5,-250.5408
CA-2020-127138,03-12-2020,3/15/2020,3,DK-13225,OFF-ST-10002756,676.55,5,0,6.7655
CA-2020-127138,03-12-2020,3/15/2020,3,DK-13225,OFF-AP-10003842,154.9,5,0,40.274
CA-2020-127138,03-12-2020,3/15/2020,3,DK-13225,OFF-EN-10004459,30.56,4,0,14.9744
CA-2020-127138,03-12-2020,3/15/2020,3,DK-13225,FUR-CH-10003746,770.352,3,0.2,77.0352
CA-2021-150602,02-09-2021,2/14/2021,3,ML-17395,FUR-FU-10003142,21.12,4,0,6.5472
CA-2018-140732,11-11-2018,11/13/2018,3,MA-17560,TEC-PH-10001425,575.928,9,0.2,57.5928
CA-2018-140732,11-11-2018,11/13/2018,3,MA-17560,OFF-AP-10001626,7.78,2,0,2.0228
CA-2018-140732,11-11-2018,11/13/2018,3,MA-17560,OFF-PA-10003625,123.92,4,0,55.764
CA-2021-119011,8/20/2021,8/25/2021,2,LR-17035,OFF-SU-10004768,17.22,3,0,5.166
CA-2021-119011,8/20/2021,8/25/2021,2,LR-17035,OFF-ST-10000777,226.56,6,0,63.4368
CA-2021-119011,8/20/2021,8/25/2021,2,LR-17035,TEC-PH-10003171,107.88,3,0.2,10.788
CA-2020-166912,1/15/2020,1/17/2020,1,BE-11335,OFF-PA-10001033,81.98,2,0,40.1702
CA-2018-141726,7/20/2018,7/22/2018,1,CC-12145,OFF-PA-10000418,104.85,1,0,50.328
CA-2018-141726,7/20/2018,7/22/2018,1,CC-12145,OFF-BI-10001982,8.704,2,0.2,3.1552
CA-2018-141726,7/20/2018,7/22/2018,1,CC-12145,OFF-PA-10002230,19.92,4,0,9.7608
CA-2018-141726,7/20/2018,7/22/2018,1,CC-12145,FUR-FU-10003577,43.02,3,0,15.4872
CA-2021-115105,02-06-2021,02-11-2021,2,BD-11770,FUR-BO-10001811,240.784,1,0.2,30.098
CA-2019-143980,12/25/2019,12/29/2019,2,JK-15640,OFF-AP-10003779,414.96,2,0,124.488
CA-2020-135636,10-08-2020,10/13/2020,2,DB-13615,OFF-ST-10000676,387.72,5,0.2,-67.851
CA-2021-102155,7/13/2021,7/17/2021,2,RR-19525,OFF-ST-10001496,360.38,2,0,93.6988
CA-2021-102155,7/13/2021,7/17/2021,2,RR-19525,OFF-PA-10003673,13.56,2,0,6.2376
CA-2021-116953,4/24/2021,4/25/2021,1,SV-20935,TEC-PH-10004614,552,10,0.2,34.5
CA-2018-117765,09-07-2018,9/13/2018,2,RB-19465,FUR-TA-10001039,429.9,5,0,111.774
CA-2018-117765,09-07-2018,9/13/2018,2,RB-19465,OFF-BI-10000474,32.06,2,0,15.3888
CA-2018-117765,09-07-2018,9/13/2018,2,RB-19465,FUR-CH-10004698,161.96,2,0,45.3488
CA-2018-117765,09-07-2018,9/13/2018,2,RB-19465,OFF-ST-10003327,19.86,2,0,5.7594
CA-2020-114895,11/21/2020,11/28/2020,2,MV-18190,OFF-PA-10000232,12.96,2,0,6.3504
CA-2021-112984,9/16/2021,9/18/2021,3,EH-14185,OFF-PA-10003657,20.544,6,0.2,6.42
CA-2020-163776,7/19/2020,7/25/2020,2,JS-16030,FUR-FU-10001185,185.58,6,0,76.0878
CA-2020-163776,7/19/2020,7/25/2020,2,JS-16030,OFF-BI-10003007,77.56,2,0,35.6776
CA-2020-163776,7/19/2020,7/25/2020,2,JS-16030,OFF-ST-10002485,87.92,4,0,0.8792
CA-2020-163776,7/19/2020,7/25/2020,2,JS-16030,OFF-PA-10001033,245.94,6,0,120.5106
CA-2020-163776,7/19/2020,7/25/2020,2,JS-16030,OFF-BI-10000404,8.6,1,0,4.042
CA-2020-163776,7/19/2020,7/25/2020,2,JS-16030,FUR-BO-10003546,504.9,5,0,126.225
US-2021-163300,9/15/2021,9/21/2021,2,ES-14020,OFF-BI-10004390,2357.488,7,0.2,884.058
US-2021-163300,9/15/2021,9/21/2021,2,ES-14020,TEC-PH-10001700,369.544,7,0.2,32.3351
US-2021-163300,9/15/2021,9/21/2021,2,ES-14020,FUR-CH-10003396,184.752,3,0.2,-20.7846
CA-2020-162187,12-11-2020,12-11-2020,4,NS-18640,OFF-ST-10001558,64.96,5,0.2,-4.06
CA-2020-162187,12-11-2020,12-11-2020,4,NS-18640,OFF-SU-10004782,13.52,2,0.2,1.69
CA-2020-162187,12-11-2020,12-11-2020,4,NS-18640,FUR-CH-10003298,458.43,5,0.3,-137.529
CA-2020-162187,12-11-2020,12-11-2020,4,NS-18640,OFF-AP-10000576,387.136,4,0.2,24.196
CA-2020-162187,12-11-2020,12-11-2020,4,NS-18640,FUR-TA-10003008,328.59,3,0.4,-147.8655
US-2018-112991,12-10-2018,12/14/2018,2,SH-19975,FUR-CH-10001708,338.352,3,0.2,4.2294
US-2018-112991,12-10-2018,12/14/2018,2,SH-19975,OFF-PA-10000019,25.92,4,0,12.4416
US-2018-112991,12-10-2018,12/14/2018,2,SH-19975,OFF-PA-10002222,91.36,4,0,42.0256
CA-2018-124079,12/13/2018,12/17/2018,2,RF-19345,FUR-FU-10002553,87.96,3,0.2,7.6965
CA-2018-124079,12/13/2018,12/17/2018,2,RF-19345,OFF-BI-10002103,5.214,2,0.7,-4.1712
US-2021-146878,9/21/2021,9/27/2021,2,DL-12865,OFF-BI-10002794,12.294,1,0.7,-8.6058
CA-2021-107244,09-07-2021,09-11-2021,2,AG-10390,FUR-FU-10002597,19.76,4,0,8.2992
CA-2019-100657,11-02-2019,11-07-2019,2,SW-20245,FUR-CH-10003535,109.764,2,0.1,8.5372
CA-2021-129581,12-11-2021,12/18/2021,2,KN-16390,TEC-PH-10001527,128.85,3,0,3.8655
CA-2021-129028,04-01-2021,04-03-2021,1,GB-14530,FUR-FU-10004006,127.95,3,0,21.7515
CA-2019-135580,12/30/2019,01-03-2020,2,CL-12565,OFF-PA-10000595,68.52,3,0,31.5192
CA-2019-135580,12/30/2019,01-03-2020,2,CL-12565,OFF-ST-10000798,74.94,3,0,14.2386
CA-2019-135580,12/30/2019,01-03-2020,2,CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713
CA-2019-135580,12/30/2019,01-03-2020,2,CL-12565,OFF-EN-10003296,271.44,3,0,122.148
CA-2019-135580,12/30/2019,01-03-2020,2,CL-12565,TEC-PH-10004345,287.88,3,0.2,35.985
CA-2020-159016,03-10-2020,03-11-2020,1,KF-16285,OFF-PA-10004405,14.9,5,0,7.152
CA-2020-159016,03-10-2020,03-11-2020,1,KF-16285,TEC-PH-10002885,4158.912,8,0.2,363.9048
CA-2018-102652,04-06-2018,04-12-2018,2,AY-10555,FUR-FU-10000747,91.96,2,0,15.6332
CA-2018-102652,04-06-2018,04-12-2018,2,AY-10555,FUR-FU-10001918,33.11,7,0,12.9129
CA-2018-102652,04-06-2018,04-12-2018,2,AY-10555,OFF-PA-10003309,19.44,3,0,9.3312
CA-2018-102652,04-06-2018,04-12-2018,2,AY-10555,OFF-PA-10001977,55.48,1,0,26.6304
CA-2018-152422,10-05-2018,10-10-2018,3,BD-11635,OFF-AP-10002892,91.92,5,0.2,11.49
US-2020-156692,8/13/2020,8/13/2020,4,HG-15025,OFF-AP-10002222,17.34,2,0,4.6818
US-2020-156692,8/13/2020,8/13/2020,4,HG-15025,TEC-AC-10000158,71.98,2,0,15.1158
CA-2018-130869,11/17/2018,11/21/2018,2,CB-12025,OFF-EN-10002600,7.08,3,0.2,2.478
US-2021-128832,4/24/2021,4/27/2021,1,LS-16945,TEC-AC-10004855,69.98,2,0,4.8986
CA-2021-139717,8/24/2021,8/26/2021,3,DM-13015,OFF-AP-10000938,646.272,8,0.2,64.6272
CA-2021-139717,8/24/2021,8/26/2021,3,DM-13015,OFF-PA-10002195,10.368,2,0.2,3.7584
CA-2021-136007,2/23/2021,03-02-2021,2,AC-10615,OFF-FA-10002701,8.4,5,0,0.336
CA-2021-136007,2/23/2021,03-02-2021,2,AC-10615,TEC-PH-10003589,71.96,5,0.2,25.186
CA-2020-157364,11/19/2020,11/21/2020,1,LT-17110,OFF-AR-10003752,18.48,2,0.2,6.006
US-2020-112970,11/14/2020,11/15/2020,1,TB-21250,OFF-AR-10003829,9.84,3,0,2.8536
US-2021-152492,07-06-2021,07-06-2021,4,AH-10585,FUR-CH-10000155,239.24,1,0.2,23.924
CA-2020-101168,12/25/2020,01-01-2021,2,SS-20140,FUR-FU-10003142,21.12,4,0,6.5472
CA-2021-104010,4/23/2021,4/25/2021,1,TD-20995,OFF-SU-10001218,54.9,5,0,15.372
CA-2019-130253,12/14/2019,12/18/2019,2,PP-18955,FUR-FU-10002963,15.24,3,0,5.1816
US-2019-155369,4/19/2019,4/25/2019,2,PG-18820,OFF-AP-10002578,19.568,2,0.8,-52.8336
US-2019-155369,4/19/2019,4/25/2019,2,PG-18820,OFF-BI-10003925,310.392,4,0.8,-512.1468
CA-2020-131205,09-04-2020,09-08-2020,2,AA-10645,FUR-FU-10003347,42.6,3,0,16.614
CA-2020-131205,09-04-2020,09-08-2020,2,AA-10645,OFF-BI-10000315,113.94,6,0,54.6912
CA-2020-131205,09-04-2020,09-08-2020,2,AA-10645,OFF-ST-10002583,129.92,4,0,5.1968
CA-2020-131205,09-04-2020,09-08-2020,2,AA-10645,OFF-AR-10003469,5.28,3,0,2.5344
CA-2021-122364,9/24/2021,9/29/2021,2,FA-14230,TEC-PH-10001817,859.2,3,0.2,75.18
CA-2021-122364,9/24/2021,9/29/2021,2,FA-14230,TEC-MA-10001031,506.28,3,0.2,177.198
CA-2020-117912,02-04-2020,02-08-2020,2,TB-21520,FUR-FU-10002088,14.368,2,0.2,3.9512
CA-2021-145702,5/19/2021,5/24/2021,3,AH-10075,FUR-CH-10001482,314.352,3,0.2,-35.3646
CA-2021-145702,5/19/2021,5/24/2021,3,AH-10075,OFF-PA-10001526,27.888,7,0.2,10.1094
CA-2019-113215,09-03-2019,09-08-2019,2,CP-12085,FUR-FU-10002937,238.152,3,0.2,89.307
CA-2020-154662,06-09-2020,6/16/2020,2,BF-11215,FUR-TA-10001771,692.94,3,0,173.235
CA-2019-105571,11-07-2019,11-11-2019,2,CP-12340,OFF-BI-10003305,16.146,9,0.7,-12.9168
CA-2019-105571,11-07-2019,11-11-2019,2,CP-12340,OFF-BI-10001359,1345.485,5,0.7,-1031.5385
CA-2020-152765,6/15/2020,6/18/2020,1,LS-17245,OFF-PA-10000483,173.488,7,0.2,54.215
CA-2019-153878,4/25/2019,4/30/2019,2,TS-21655,OFF-AR-10000658,57.75,5,0,16.17
CA-2019-153878,4/25/2019,4/30/2019,2,TS-21655,OFF-AP-10001205,272.4,5,0,76.272
CA-2020-124016,9/23/2020,9/26/2020,3,JS-15940,OFF-PA-10002586,11.952,3,0.2,4.0338
CA-2020-124016,9/23/2020,9/26/2020,3,JS-15940,FUR-FU-10004963,28,4,0.2,7.7
CA-2020-124016,9/23/2020,9/26/2020,3,JS-15940,OFF-BI-10002071,12.201,7,0.7,-9.7608
CA-2020-113551,8/18/2020,8/20/2020,1,NF-18385,OFF-BI-10001617,2.068,1,0.8,-3.4122
CA-2020-113551,8/18/2020,8/20/2020,1,NF-18385,OFF-PA-10004665,83.84,8,0.2,30.392
CA-2018-107524,03-02-2018,03-08-2018,2,KN-16705,OFF-EN-10001990,11.36,2,0,5.3392
CA-2018-107524,03-02-2018,03-08-2018,2,KN-16705,OFF-PA-10000587,36.4,5,0,17.472
CA-2018-138072,12/30/2018,01-03-2019,2,GA-14725,TEC-AC-10004859,27.968,2,0.2,6.992
CA-2019-134201,04-10-2019,4/16/2019,2,EH-14125,OFF-ST-10001476,142.04,4,0,38.3508
CA-2019-134201,04-10-2019,4/16/2019,2,EH-14125,OFF-AR-10002804,14.67,3,0,6.0147
CA-2019-111780,12/25/2019,12/30/2019,3,RA-19285,TEC-CO-10004202,1199.96,5,0.2,224.9925
CA-2019-111780,12/25/2019,12/30/2019,3,RA-19285,OFF-PA-10001307,12.6,3,0,6.174
CA-2019-111780,12/25/2019,12/30/2019,3,RA-19285,OFF-PA-10001667,17.94,3,0,8.073
CA-2019-119942,04-05-2019,04-07-2019,1,TT-21070,OFF-LA-10001569,23.904,6,0.2,7.7688
CA-2019-151547,1/17/2019,1/23/2019,2,AH-10465,OFF-SU-10000898,88.96,8,0.2,10.008
CA-2021-166695,5/20/2021,5/24/2021,2,CC-12430,FUR-CH-10000225,518.272,8,0.2,-97.176
CA-2021-166695,5/20/2021,5/24/2021,2,CC-12430,FUR-FU-10002191,6.98,1,0,3.3504
CA-2021-166695,5/20/2021,5/24/2021,2,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61
CA-2021-167542,8/13/2021,8/20/2021,2,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211
CA-2019-120901,12/31/2019,01-04-2020,2,BG-11035,OFF-ST-10000025,152.688,2,0.2,-26.7204
CA-2019-120901,12/31/2019,01-04-2020,2,BG-11035,OFF-FA-10001561,3.488,2,0.2,0.5668
CA-2019-120901,12/31/2019,01-04-2020,2,BG-11035,OFF-SU-10001225,5.888,2,0.2,-1.3248
CA-2021-121398,12/25/2021,12/29/2021,2,FH-14365,OFF-BI-10001718,153.552,3,0.2,51.8238
CA-2021-121398,12/25/2021,12/29/2021,2,FH-14365,OFF-ST-10002756,270.62,2,0,2.7062
CA-2020-151561,09-01-2020,09-07-2020,2,PG-18820,TEC-AC-10001432,468.9,6,0,206.316
CA-2020-151561,09-01-2020,09-07-2020,2,PG-18820,TEC-AC-10003399,72.48,2,0,30.4416
CA-2020-151561,09-01-2020,09-07-2020,2,PG-18820,OFF-SU-10001574,10.95,3,0,3.285
CA-2020-151561,09-01-2020,09-07-2020,2,PG-18820,FUR-FU-10004864,191.82,3,0,61.3824
CA-2021-154676,08-05-2021,08-08-2021,1,NZ-18565,OFF-ST-10001172,151.056,9,0.2,7.5528
US-2018-165589,2/18/2018,2/18/2018,4,TB-21595,FUR-FU-10002396,25.16,5,0.6,-11.322
US-2020-132577,11/22/2020,11/27/2020,2,JE-15475,OFF-BI-10004040,6.216,6,0.8,-9.6348
US-2020-132577,11/22/2020,11/27/2020,2,JE-15475,OFF-AR-10003481,23.616,9,0.2,2.6568
US-2020-132577,11/22/2020,11/27/2020,2,JE-15475,TEC-AC-10000387,24.032,2,0.2,-0.6008
US-2020-132577,11/22/2020,11/27/2020,2,JE-15475,OFF-LA-10000262,2.088,1,0.2,0.6786
US-2020-132577,11/22/2020,11/27/2020,2,JE-15475,OFF-BI-10003196,4.488,6,0.8,-6.732
CA-2019-114048,12/14/2019,12/18/2019,2,EH-13945,FUR-FU-10004351,29.22,3,0,12.8568
CA-2019-137281,6/13/2019,6/17/2019,2,BF-10975,OFF-PA-10001870,6.48,1,0,3.1104
US-2021-162068,12/28/2021,12/31/2021,3,PC-18745,OFF-BI-10002813,1.188,2,0.7,-0.99
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,FUR-CH-10003846,272.646,3,0.1,18.1764
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,TEC-AC-10002647,212.8,2,0,95.76
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,OFF-PA-10000807,38.52,9,0,18.1044
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,TEC-AC-10001465,72.64,2,0,21.792
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,OFF-ST-10000615,45.4,4,0,12.712
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,OFF-PA-10002713,13.76,2,0,6.3296
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,FUR-CH-10003061,80.991,1,0.1,8.0991
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,OFF-BI-10000343,11.784,3,0.2,3.9771
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,OFF-FA-10000304,4.36,2,0,1.7876
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,FUR-CH-10004086,2888.127,11,0.1,609.7157
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,TEC-PH-10002885,1299.66,2,0,350.9082
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,FUR-CH-10001215,2254.41,5,0.1,375.735
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,TEC-PH-10000215,104.85,3,0,28.3095
CA-2021-100111,9/20/2021,9/26/2021,2,SV-20365,TEC-AC-10001998,59.97,3,0,20.3898
US-2021-132381,8/22/2021,8/24/2021,1,Dp-13240,FUR-TA-10002356,314.532,2,0.4,-83.8752
CA-2019-147011,6/18/2019,6/22/2019,2,HR-14830,OFF-AR-10002399,13.632,4,0.2,3.5784
CA-2018-120852,12/20/2018,12/25/2018,2,WB-21850,OFF-AP-10001563,19.432,2,0.8,-49.5516
CA-2018-120852,12/20/2018,12/25/2018,2,WB-21850,TEC-AC-10004510,65.44,5,0.2,-8.18
CA-2020-150007,09-11-2020,9/16/2020,2,AS-10090,OFF-LA-10001982,6,2,0.2,2.1
CA-2020-150007,09-11-2020,9/16/2020,2,AS-10090,OFF-BI-10004141,1.908,3,0.8,-3.2436
CA-2020-124590,11-12-2020,11/16/2020,2,SP-20920,FUR-CH-10004495,1474.802,7,0.3,-21.0686
CA-2020-124590,11-12-2020,11/16/2020,2,SP-20920,OFF-AP-10002311,110.096,2,0.2,33.0288
CA-2020-124590,11-12-2020,11/16/2020,2,SP-20920,OFF-FA-10000585,16.752,6,0.2,5.4444
CA-2020-124590,11-12-2020,11/16/2020,2,SP-20920,FUR-CH-10000454,1537.074,9,0.3,0
CA-2020-124590,11-12-2020,11/16/2020,2,SP-20920,FUR-CH-10003746,449.372,2,0.3,-12.8392
CA-2020-133802,3/14/2020,3/20/2020,2,SP-20650,OFF-BI-10003291,41.904,6,0.2,14.1426
US-2020-113677,11/13/2020,11/19/2020,2,CM-12655,TEC-PH-10002114,2279.96,4,0,592.7896
US-2020-113677,11/13/2020,11/19/2020,2,CM-12655,OFF-LA-10001569,14.94,3,0,6.8724
CA-2021-143378,9/19/2021,9/25/2021,2,JR-16210,TEC-PH-10001425,191.976,3,0.2,19.1976
CA-2021-143378,9/19/2021,9/25/2021,2,JR-16210,OFF-AR-10001915,23.832,3,0.2,6.5538
CA-2021-143378,9/19/2021,9/25/2021,2,JR-16210,FUR-FU-10004864,409.216,8,0.2,61.3824
CA-2021-143378,9/19/2021,9/25/2021,2,JR-16210,FUR-BO-10001972,72.588,2,0.7,-128.2388
CA-2021-152660,12-04-2021,12-09-2021,2,CB-12415,OFF-ST-10000532,61.568,2,0.2,4.6176
CA-2019-142139,8/31/2019,09-05-2019,2,SD-20485,OFF-PA-10003883,20.96,4,0.2,6.812
CA-2021-145772,06-03-2021,06-07-2021,2,SS-20140,TEC-AC-10003038,44.75,5,0,8.5025
CA-2021-145772,06-03-2021,06-07-2021,2,SS-20140,OFF-PA-10001593,11.96,2,0,5.382
CA-2021-145772,06-03-2021,06-07-2021,2,SS-20140,OFF-BI-10002049,3.912,1,0.2,1.2714
CA-2020-124100,3/31/2020,04-06-2020,2,EH-13990,FUR-CH-10003817,327.996,6,0.1,54.666
US-2018-158400,10/25/2018,10/28/2018,1,AH-10030,OFF-BI-10002353,49.408,4,0.2,18.528
CA-2021-162033,3/26/2021,04-02-2021,2,EM-14200,TEC-AC-10003116,53.25,3,0,20.7675
CA-2021-162033,3/26/2021,04-02-2021,2,EM-14200,OFF-FA-10003021,3.76,2,0,1.316
CA-2018-163447,12/27/2018,12/31/2018,2,TB-21190,FUR-CH-10004477,767.214,14,0.1,161.9674
CA-2021-145737,9/15/2021,9/20/2021,2,AB-10165,OFF-PA-10001033,163.96,5,0.2,59.4355
CA-2020-148096,8/16/2020,8/19/2020,1,AO-10810,FUR-TA-10004152,161.28,2,0.2,12.096
CA-2020-146766,11-04-2020,11-04-2020,4,TT-21220,OFF-AR-10002135,192.8,4,0,55.912
CA-2019-105613,10/18/2019,10/22/2019,2,KN-16705,TEC-AC-10000521,27.696,3,0.2,3.462
CA-2019-105613,10/18/2019,10/22/2019,2,KN-16705,OFF-AP-10000026,73.164,6,0.8,-186.5682
US-2020-142251,10/31/2020,11-04-2020,3,FO-14305,OFF-PA-10002986,32.064,6,0.2,11.2224
CA-2018-131247,3/30/2018,04-04-2018,2,GA-14725,FUR-BO-10001337,205.666,2,0.15,-12.098
US-2019-113593,4/18/2019,4/20/2019,1,NC-18415,OFF-ST-10000532,115.44,3,0,30.0144
CA-2021-121083,07-09-2021,7/15/2021,2,JF-15190,OFF-PA-10001497,274.8,5,0,134.652
CA-2021-121083,07-09-2021,7/15/2021,2,JF-15190,OFF-ST-10002554,195.64,4,0,3.9128
CA-2021-121083,07-09-2021,7/15/2021,2,JF-15190,TEC-PH-10001336,257.98,2,0,74.8142
CA-2021-121083,07-09-2021,7/15/2021,2,JF-15190,OFF-AR-10002987,119.04,6,0,48.8064
CA-2021-151190,6/27/2021,07-01-2021,2,GT-14710,OFF-PA-10000575,20.07,3,0,9.2322
CA-2018-133543,12/22/2018,12/26/2018,2,KM-16660,OFF-AR-10003394,11.76,4,0,3.1752
CA-2021-105130,11/21/2021,11/25/2021,2,PJ-18835,OFF-AR-10003394,11.76,4,0,3.1752
CA-2021-105130,11/21/2021,11/25/2021,2,PJ-18835,OFF-BI-10001191,40.736,2,0.2,14.7668
CA-2020-161928,6/27/2020,6/29/2020,3,AC-10660,TEC-PH-10003484,201.584,2,0.2,12.599
CA-2021-101322,12/28/2021,12/31/2021,1,JG-15310,FUR-CH-10003968,340.704,6,0.2,-34.0704
US-2020-106600,04-08-2020,04-11-2020,1,RM-19375,FUR-BO-10001608,354.9,5,0,88.725
CA-2018-111871,3/18/2018,3/21/2018,3,EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49
CA-2021-139437,07-03-2021,07-08-2021,2,RD-19585,OFF-ST-10002485,87.92,4,0,0.8792
CA-2021-151484,4/20/2021,4/23/2021,1,CV-12805,FUR-FU-10001876,51.968,2,0.2,10.3936
CA-2021-151484,4/20/2021,4/23/2021,1,CV-12805,OFF-ST-10002370,51.336,3,0.2,5.7753
CA-2021-151484,4/20/2021,4/23/2021,1,CV-12805,OFF-ST-10000142,332.704,1,0.2,33.2704
CA-2021-151484,4/20/2021,4/23/2021,1,CV-12805,FUR-FU-10004671,42.408,3,0.2,9.5418
CA-2020-104150,08-03-2020,08-05-2020,3,AG-10330,OFF-EN-10002504,81.54,3,0,38.3238
CA-2020-104150,08-03-2020,08-05-2020,3,AG-10330,TEC-AC-10004803,167.28,12,0,23.4192
CA-2020-161025,12-03-2020,12-09-2020,2,GM-14440,OFF-ST-10001932,772.68,4,0,108.1752
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,TEC-PH-10004667,323.976,3,0.2,28.3479
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,OFF-LA-10000443,11.808,4,0.2,3.9852
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,OFF-ST-10000918,26.16,3,0.2,1.962
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,OFF-BI-10001196,33.57,5,0.7,-25.737
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,FUR-FU-10003981,4.992,3,0.2,1.3728
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,FUR-FU-10002508,20.016,3,0.2,5.5044
CA-2018-103989,3/19/2018,3/21/2018,1,MC-17605,TEC-AC-10002647,170.24,2,0.2,53.2
CA-2019-142433,4/20/2019,4/25/2019,2,ES-14020,OFF-PA-10002377,117.456,3,0.2,44.046
CA-2019-132815,9/19/2019,9/22/2019,3,RW-19540,OFF-PA-10004530,22.96,2,0,11.2504
CA-2018-101266,8/27/2018,8/30/2018,3,MM-17920,OFF-PA-10002986,13.36,2,0,6.4128
CA-2020-141523,12/19/2020,12/24/2020,3,MH-17440,OFF-BI-10000948,34.248,3,0.2,11.5587
CA-2020-141523,12/19/2020,12/24/2020,3,MH-17440,OFF-AR-10001545,3.52,2,0,1.0208
US-2018-106299,08-02-2018,08-08-2018,2,NZ-18565,OFF-BI-10001758,26.7,5,0,12.549
US-2018-106299,08-02-2018,08-08-2018,2,NZ-18565,TEC-AC-10003237,21.2,2,0,9.116
US-2018-106299,08-02-2018,08-08-2018,2,NZ-18565,OFF-ST-10002011,838.38,2,0,226.3626
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,FUR-CH-10000309,1690.04,4,0,422.51
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,OFF-ST-10002444,85.96,7,0,24.0688
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,OFF-EN-10001453,121.96,2,0,57.3212
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,OFF-PA-10001801,23.92,4,0,11.7208
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,OFF-ST-10000563,63.96,2,0,6.396
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,TEC-PH-10000369,629.95,5,0,176.386
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,TEC-PH-10002538,113.73,3,0,32.9817
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,OFF-BI-10000050,14.6,2,0,6.862
CA-2019-158421,9/21/2019,9/26/2019,2,GB-14575,OFF-ST-10004186,887.84,8,0,17.7568
